,year,movie,movie_id,certificate,duration,genre,rate,metascore,synopsis,votes,release_date,user_reviews,critic_reviews,popularity,awards_wins,awards_nominations
1163,2015,The Witch,tt4263482,R,92,Horror|Mystery,6.69999981,83.0,"A family in 1630s New England is torn apart by the forces of witchcraft, black magic and possession.",89793,2016-02-19,530.0,474.0,166.0,2,7
1164,2015,Embrace of the Serpent,tt4285496,Not Rated,125,Adventure|Drama,7.900000099999999,82.0,"The story of the relationship between Karamakate, an Amazonian shaman and last survivor of his people, and two scientists who work together over the course of 40 years to search the Amazon for a sacred healing plant.",11588,2015-05-25,50.0,194.0,3573.0,0,0
1165,2016,Kubo and the Two Strings,tt4302938,PG,101,Animation|Adventure|Family,7.900000099999999,83.0,A young boy named Kubo must locate a magical suit of armor worn by his late father in order to defeat a vengeful spirit from the past.,56049,2016-08-19,183.0,246.0,147.0,3,10
1166,2016,20th Century Women,tt4385888,R,119,Comedy|Drama,7.69999981,83.0,The story of three women who explore love and freedom in Southern California during the late 1970s.,3020,2017-01-20,29.0,100.0,201.0,0,10
1167,2016,Why Him?,tt4501244,R,111,Comedy,6.599999900000001,39.0,A holiday gathering threatens to go off the rails when Ned Fleming realizes that his daughter's Silicon Valley billionaire boyfriend is about to pop the question.,10274,2016-12-23,64.0,107.0,51.0,0,0
1168,2016,The Girl with All the Gifts,tt4547056,R,111,Drama|Horror|Thriller,6.900000099999999,69.0,A scientist and a teacher living in a dystopian future embark on a journey of survival with a special young girl named Melanie.,8335,2017-01-26,57.0,101.0,48.0,1,4
1169,2016,Nocturnal Animals,tt4550098,R,116,Drama|Thriller,7.69999981,67.0,"A wealthy art gallery owner is haunted by her ex-husband's novel, a violent thriller she interprets as a symbolic revenge tale.",46191,2016-12-09,227.0,337.0,34.0,2,40
1170,2017,Darkest Hour,tt4555426,PG-13,125,Biography|Drama|History,7.400000099999999,75.0,"During the early days of World War II, the fate of Western Europe hangs on the newly-appointed British Prime Minister Winston Churchill, who must decide whether to negotiate with Hitler, or fight on against incredible odds.",28135,2017-12-22,229.0,286.0,8.0,12,25
1171,2016,Patriots Day,tt4572514,R,133,Drama|History|Thriller,7.599999900000001,69.0,"The story of the 2013 Boston Marathon bombing and the aftermath, which includes the city-wide manhunt to find the terrorists responsible.",7375,2017-01-13,79.0,130.0,8.0,0,0
1172,2018,Christopher Robin,tt4575576,PG,104,Animation|Adventure|Comedy,7.400000099999999,60.0,"A working-class family man, Christopher Robin, encounters his childhood friend Winnie-the-Pooh, who helps him to rediscover the joys of life.",39234,2018-08-03,459.0,224.0,316.0,0,1
1173,2018,Can You Ever Forgive Me?,tt4595882,R,106,Biography|Comedy|Crime,7.599999900000001,87.0,"When Lee Israel falls out of step with current tastes, she turns her art form to deception.",3836,2018-11-02,53.0,120.0,302.0,7,28
1174,2018,Spider-Man: Into the Spider-Verse,tt4633694,PG,117,Animation|Action|Adventure,8.69999981,87.0,"Teen Miles Morales becomes Spider-Man of his reality, crossing his path with five counterparts from other dimensions to stop a threat for all realities.",84106,2018-12-14,851.0,312.0,6.0,14,18
1175,2016,Loving,tt4669986,PG-13,123,Biography|Drama|Romance,7.099999900000001,79.0,"The story of Richard and Mildred Loving, an interracial couple, whose challenge of their anti-miscegenation arrest for their marriage in Virginia led to a legal battle that would end at the US Supreme Court.",9367,2016-11-04,65.0,199.0,117.0,0,14
1176,2016,Collateral Beauty,tt4682786,PG-13,97,Drama|Romance,6.599999900000001,23.0,"Retreating from life after a tragedy, a man questions the universe by writing to Love, Time and Death. Receiving unexpected answers, he begins to see how these things interlock and how even loss can reveal moments of meaning and beauty.",11436,2016-12-16,96.0,131.0,64.0,1,2
1177,2016,Hidden Figures,tt4846340,PG,127,Biography|Drama|History,7.900000099999999,74.0,Based on a true story. A team of African-American women provide NASA with important mathematical data needed to launch the program's first successful space missions.,9938,2017-01-06,108.0,148.0,9.0,3,23
1178,2017,Lady Bird,tt4925292,R,94,Comedy|Drama,7.900000099999999,94.0,"In 2002, an artistically inclined seventeen-year-old girl comes of age in Sacramento, California.",39099,,203.0,209.0,20.0,12,54
1179,2016,Split,tt4972582,PG-13,117,Horror|Thriller,7.599999900000001,76.0,After three girls are kidnapped by a man with 24 distinct personalities they must find some of the different personalities that can help them while running away and staying alive from the others.,2416,2017-01-20,77.0,193.0,3.0,0,1
1180,2016,Moonlight,tt4975722,R,111,Drama,8.5,99.0,"A timeless story of human self-discovery and connection, Moonlight chronicles the life of a young black man from childhood to adulthood as he struggles to find his place in the world while growing up in a rough neighborhood of Miami.",14324,2016-11-18,136.0,217.0,15.0,29,81
1181,2017,Dunkirk,tt5013056,PG-13,106,Action|Drama|History,8.10000038,94.0,"Allied soldiers from Belgium, the British Empire and France are surrounded by the German Army, and evacuated during a fierce battle in World War II.",331183,2017-07-21,1679.0,580.0,26.0,10,51
1182,2017,"Three Billboards Outside Ebbing, Missouri",tt5027774,R,115,Crime|Drama,8.30000019,88.0,A mother personally challenges the local authorities to solve her daughter's murder when they fail to catch the culprit.,71689,,369.0,408.0,4.0,25,60
1183,2018,Mary Poppins Returns,tt5028340,PG,130,Comedy|Family|Fantasy,7.19999981,66.0,"Decades after her original visit, the magical nanny returns to help the Banks siblings and Michael's children through a difficult time in their lives.",29620,2018-12-19,645.0,237.0,23.0,0,28
1184,2017,Get Out,tt5052448,R,104,Horror|Mystery|Thriller,7.69999981,84.0,"It's time for a young African-American to meet with his white girlfriend's parents for a weekend in their secluded estate in the woods, but before long, the friendly and polite ambience will give way to a nightmare.",241946,2017-02-24,832.0,633.0,15.0,21,50
1185,2018,The Favourite,tt5083738,R,119,Biography|Comedy|Drama,7.900000099999999,90.0,"In early 18th century England, a frail Queen Anne occupies the throne and her close friend, Lady Sarah, governs the country in her stead. When a new servant, Abigail, arrives, her charm endears her to Sarah.",28329,2018-12-21,466.0,275.0,15.0,32,88
1186,2018,Isle of Dogs,tt5104604,PG-13,101,Animation|Adventure|Comedy,7.900000099999999,82.0,"Set in Japan, Isle of Dogs follows a boy's odyssey in search of his lost dog.",91447,2018-04-13,348.0,360.0,235.0,2,18
1187,2016,Jim: The James Foley Story,tt5278466,TV-MA,111,Documentary|Biography,7.80000019,73.0,"An in-depth look at the life and work of American journalist James Foley, who was killed by ISIS terrorists in 2014.",631,2016-09-02,3.0,19.0,,0,0
1188,2017,All the Money in the World,tt5294550,R,132,Biography|Crime|Drama,7.099999900000001,72.0,The story of the kidnapping of 16-year-old John Paul Getty III and the desperate attempt by his devoted mother to convince his billionaire grandfather Jean Paul Getty to pay the ransom.,11044,2017-12-25,94.0,193.0,51.0,0,4
1189,2017,Marshall,tt5301662,PG-13,118,Biography|Drama,7.19999981,66.0,"About a young Thurgood Marshall, the first African-American Supreme Court Justice, as he battles through one of his career-defining cases.",4799,,37.0,67.0,301.0,1,2
1190,2018,Never Look Away,tt5311542,R,188,Drama|History|Thriller,7.30000019,68.0,"German artist Kurt Barnert has escaped East Germany and now lives in West Germany, but is tormented by his childhood under the Nazis and the GDR-regime.",1010,2018-10-03,7.0,47.0,2082.0,0,1
1191,2017,The Big Sick,tt5462602,R,120,Comedy|Drama|Romance,7.69999981,86.0,"Pakistan-born comedian Kumail Nanjiani and grad student Emily Gardner fall in love but struggle as their cultures clash. When Emily contracts a mysterious illness, Kumail finds himself forced to face her feisty parents, his family's expectations, and his true feelings.",67615,2017-07-14,222.0,300.0,82.0,3,22
1192,2018,Border,tt5501104,R,110,Drama|Fantasy|Romance,7.30000019,75.0,A customs officer who can smell fear develops an unusual attraction to a strange traveler while aiding a police investigation which will call into question her entire existence.,3254,2018-10-26,18.0,82.0,933.0,0,0
1193,2017,"I, Tonya",tt5580036,R,120,Biography|Comedy|Drama,7.69999981,77.0,"Competitive ice skater Tonya Harding rises amongst the ranks at the U.S. Figure Skating Championships, but her future in the activity is thrown into doubt when her ex-husband intervenes.",23050,2018-01-19,122.0,185.0,14.0,12,37
1194,2017,The Shape of Water,tt5580390,R,123,Adventure|Drama|Fantasy,7.900000099999999,86.0,"At a top secret research facility in the 1950s, a lonely janitor forms a unique relationship with an amphibious creature that is being held in captivity.",47034,2017-12-22,308.0,594.0,1.0,27,93
1195,2017,The Florida Project,tt5649144,R,111,Drama,7.80000019,92.0,"Set over one summer, the film follows precocious six-year-old Moonee as she courts mischief and adventure with her ragtag playmates and bonds with her rebellious but caring mother, all while living in the shadows of Walt Disney World.",15058,,126.0,226.0,71.0,9,24
1196,2017,Call Me by Your Name,tt5726616,R,132,Drama|Romance,8.30000019,93.0,"In Northern Italy in 1983, seventeen year-old Elio begins a relationship with visiting Oliver, his father's research assistant, with whom he bonds over his emerging sexuality, their Jewish heritage, and the beguiling Italian landscape.",38170,,235.0,300.0,7.0,17,61
1197,2017,Phantom Thread,tt5776858,R,130,Drama|Romance,8.39999962,90.0,"Set in 1950's London, Reynolds Woodcock is a renowned dressmaker whose fastidious life is disrupted by a young, strong-willed woman, Alma, who becomes his muse and lover.",7380,,94.0,180.0,11.0,10,32
1198,2017,Victoria & Abdul,tt5816682,PG-13,111,Biography|Drama|History,6.80000019,58.0,Queen Victoria strikes up an unlikely friendship with a young Indian clerk named Abdul Karim.,12888,2017-10-06,82.0,164.0,151.0,1,5
1199,2018,Ralph Breaks the Internet,tt5848272,PG,112,Animation|Adventure|Comedy,7.30000019,71.0,"Six years after the events of ""Wreck-It Ralph,"" Ralph and Vanellope, now friends, discover a wi-fi router in their arcade, leading them into a new adventure.",39583,2018-11-21,445.0,210.0,48.0,0,10
1200,2017,"Roman J. Israel, Esq.",tt6000478,PG-13,122,Crime|Drama,6.30000019,58.0,"Roman J. Israel, Esq., a driven, idealistic defense attorney, finds himself in a tumultuous series of events that lead to a crisis and the necessity for extreme action.",3205,,55.0,86.0,115.0,0,2
1201,2018,First Reformed,tt6053438,R,113,Drama|Mystery|Thriller,7.099999900000001,85.0,"A minister of a small congregation in upstate New York grapples with mounting despair brought on by tragedy, worldly concerns and a tormented past.",23248,2018-05-18,216.0,225.0,299.0,9,20
1202,2018,Roma,tt6155172,R,135,Drama,8.10000038,96.0,A year in the life of a middle-class family's maid in Mexico City in the early 1970s.,54490,,497.0,290.0,24.0,29,60
1203,2018,Vice,tt6266538,R,132,Biography|Comedy|Drama,7.099999900000001,61.0,"The story of Dick Cheney, an unassuming bureaucratic Washington insider, who quietly wielded immense power as Vice President to George W. Bush, reshaping the country and the globe in ways that we still feel today.",17986,2018-12-25,305.0,169.0,14.0,6,36
1204,2017,The Post,tt6294822,PG-13,116,Biography|Drama|History,7.400000099999999,83.0,A cover-up that spanned four U.S. Presidents pushed the country's first female newspaper publisher and a hard-driving editor to join an unprecedented battle between the press and the government.,21292,2018-01-12,178.0,291.0,6.0,0,24
1205,2018,The Ballad of Buster Scruggs,tt6412452,R,133,Comedy|Drama|Musical,7.400000099999999,79.0,"Six tales of life and violence in the Old West, following a singing gunslinger, a bank robber, a traveling impresario, an elderly prospector, a wagon train, and a perverse pair of bounty hunters.",61551,2018-11-09,485.0,195.0,60.0,0,4
1206,2018,Cold War,tt6543652,R,89,Drama|Music|Romance,7.80000019,91.0,"A passionate love story between two people of different backgrounds and temperaments, who are fatefully mismatched and yet condemned to each other. Set against the background of the Cold ... See full summary »",16874,2018-12-21,84.0,198.0,107.0,3,18
1207,2018,Mother,tt6597824,,19,Short|Drama,7.599999900000001,,"While at home in her apartment with her own mother in Spain, a woman gets a phone call from her six-year-old son, who's on holiday in France with his father. Every parent's nightmare ensues.",131,,1.0,4.0,,0,0
1208,2018,"Hale County This Morning, This Evening",tt6634646,,76,Documentary,6.80000019,84.0,"Composed of intimate and unencumbered moments of people in a community, this film is constructed in a form that allows the viewer an emotive impression of the Historic South - trumpeting ... See full summary »",173,,,24.0,,0,1
1209,2018,A Quiet Place,tt6644200,PG-13,90,Drama|Horror|Mystery,7.599999900000001,82.0,"In a post-apocalyptic world, a family is forced to live in silence while hiding from monsters with ultra-sensitive hearing.",262896,2018-04-06,2282.0,498.0,43.0,7,26
1210,2018,Marguerite,tt6803040,,19,Short|Drama,8.10000038,,An aging woman and her nurse develop a friendship that inspires her to unearth unacknowledged longing and thus help her make peace with her past.,135,,8.0,12.0,,0,0
1211,2018,Detainment,tt6813264,,30,Short|Drama,8.10000038,,Two ten year-old boys are detained by police under suspicion of abducting and murdering a toddler. A true story based on interview transcripts and records from the James Bulger case which shocked the world in 1993.,333,,20.0,15.0,3078.0,0,0
1212,2018,Mirai,tt6900448,PG,98,Animation|Adventure|Drama,7.19999981,81.0,"A young boy encounters a magical garden which enables him to travel through time and meet his relatives from different eras, with guidance by his younger sister from the future.",1430,2018-07-20,15.0,67.0,3108.0,0,5
1213,2018,At Eternity's Gate,tt6938828,PG-13,111,Biography|Drama,7.099999900000001,78.0,"A look at the life of painter Vincent van Gogh during the time he lived in Arles and Auvers-sur-Oise, France.",2258,,29.0,60.0,547.0,0,3
